ISIN,FundName,Category,StarRating,Star_3Y,Rank_3Y,Star_5Y,Rank_5Y,Star_10Y,Rank_10Y,YearsUsed,MRAR2_3Y,MRAR2_5Y,MRAR2_10Y,MonthsAvailable
INF192K01BN6,JM_Arbitrage_Fund_Direct_-_Growth_Option,Hybrid_Scheme_-_Arbitrage_Fund,3,4,42,3.0,51.0,,,5y+3y,0.02254999744621,0.009487485266677309,,119
INF192K01KL1,JM_Arbitrage_Fund_Regular_-_Monthly_IDCW,Hybrid_Scheme_-_Arbitrage_Fund,3,3,98,3.0,90.0,,,5y+3y,0.015620022420678836,0.004607353996381569,,117
INF192K01IF7,JM_Arbitrage_Fund_Regular_-_Quarterly_Bonus_Option_-_Principal_Units,Hybrid_Scheme_-_Arbitrage_Fund,2,2,112,2.0,109.0,,,5y+3y,0.01142052519882486,-0.0014692369540336703,,107
INF192K01KV0,JM_Arbitrage_Fund_Direct_-_Half_Yearly_IDCW,Hybrid_Scheme_-_Arbitrage_Fund,3,4,46,3.0,52.0,,,5y+3y,0.022409546378609813,0.009475119148338873,,119
INF174K01LC6,Kotak_Arbitrage_Fund_-_Direct_Plan_-_Growth,Hybrid_Scheme_-_Arbitrage_Fund,5,5,2,5.0,1.0,,,5y+3y,0.027602307983982666,0.01713408652181636,,119
INF200K01875,SBI_Conservative_Hybrid_Fund_-_Regular_Plan_-_Monthly_Income_Distribution_cum_Capital_Withdrawal_Opt,Hybrid_Scheme_-_Conservative_Hybrid_Fund,4,3,39,4.0,20.0,,,5y+3y,0.02801728940195236,0.03892376021292532,,118
INF204K01FH2,NIPPON_INDIA_CONSERVATIVE_HYBRID_FUND_-_QUARTERLY_IDCW_Option,Hybrid_Scheme_-_Conservative_Hybrid_Fund,3,2,98,3.0,60.0,,,5y+3y,-0.044885929716096395,-0.020101600513633078,,116
INF767K01824,LIC_MF_Conservative_Hybrid_Fund-Regular_Plan-Monthly_IDCW,Hybrid_Scheme_-_Conservative_Hybrid_Fund,3,3,58,3.0,64.0,,,5y+3y,-0.012603433035550116,-0.022063968851736115,,113
INF767K01ES8,LIC_MF_Conservative_Hybrid_Fund-Direct_Plan-Monthly_IDCW,Hybrid_Scheme_-_Conservative_Hybrid_Fund,3,3,55,3.0,54.0,,,5y+3y,-0.004979733356435423,-0.007807502915084696,,113
INF209K01R47,Aditya_Birla_Sun_Life_Regular_Savings_Fund_-_DIRECT_-_MONTHLY_IDCW,Hybrid_Scheme_-_Conservative_Hybrid_Fund,3,3,66,3.0,53.0,,,5y+3y,-0.018716920136353732,-0.007028452169464794,,119
INF109K01WY3,ICICI_Prudential_Regular_Savings_Fund_-_Plan_-_Quarterly_IDCW,Hybrid_Scheme_-_Conservative_Hybrid_Fund,2,2,92,2.0,93.0,,,5y+3y,-0.038840606592465465,-0.045929613769981614,,118
INF174K01401,Kotak_Debt_Hybrid_-_Monthly_Payout_of_Income_Distribution_cum_capital_withdrawal_option,Hybrid_Scheme_-_Conservative_Hybrid_Fund,2,2,89,1.0,96.0,2.0,26.0,10y+5y+3y,-0.0374161164482093,-0.047077645349053676,-0.04521004522845651,120
INF846K01EC4,Axis_Conservative_Hybrid_Fund_-_Direct_Plan_-_Half_Yearly,Hybrid_Scheme_-_Conservative_Hybrid_Fund,3,3,65,3.0,56.0,,,5y+3y,-0.01794591917914068,-0.012594027453739054,,117
INF090I01GF1,Franklin_India_Conservative_Hybrid_Fund_-_Direct_-_GROWTH,Hybrid_Scheme_-_Conservative_Hybrid_Fund,4,4,17,4.0,24.0,4.0,10.0,10y+5y+3y,0.04810664299461753,0.03557958843315756,0.03118285826153744,120
INF194K015B9,BANDHAN_Conservative_Hybrid_Fund-Direct_Plan-Growth,Hybrid_Scheme_-_Conservative_Hybrid_Fund,3,4,33,3.0,38.0,,,5y+3y,0.036955990846855524,0.018071241171676578,,119
INF336L01131,HSBC_Conservative_Hybrid_Fund_-_Regular_Quarterly_IDCW,Hybrid_Scheme_-_Conservative_Hybrid_Fund,2,3,73,3.0,69.0,2.0,20.0,10y+5y+3y,-0.025706725142913167,-0.028224784667359892,-0.022937969670615455,120
INF200K01859,SBI_Conservative_Hybrid_Fund_-_Regular_Plan_-_Growth,Hybrid_Scheme_-_Conservative_Hybrid_Fund,4,4,21,4.0,13.0,4.0,6.0,10y+5y+3y,0.045765360815599454,0.04337562028968356,0.03648070492898592,120
INF251K01HR8,BARODA_BNP_PARIBAS_Conservative_Hybrid_Fund_-_Direct_Plan_-_Growth_Option,Hybrid_Scheme_-_Conservative_Hybrid_Fund,4,5,10,4.0,27.0,4.0,5.0,10y+5y+3y,0.050063666569863274,0.03407116999461235,0.03981861631211814,120
INF903J01HH7,Sundaram_Conservative_Hybrid_Fund_Formerly_Known_as_Sundaram_Debt_Oriented_Hybrid_Fund_Regular_Plan-,Hybrid_Scheme_-_Conservative_Hybrid_Fund,4,3,43,4.0,34.0,,,5y+3y,0.024193142735136064,0.023301384799871094,,110
INF179K01AD6,HDFC_Hybrid_Debt_Fund_-_IDCW_Quarterly,Hybrid_Scheme_-_Conservative_Hybrid_Fund,3,2,79,3.0,70.0,,,5y+3y,-0.02916821212129672,-0.02825953616297394,,119
INF846K01DZ7,Axis_Conservative_Hybrid_Fund_-_Direct_Plan_-_Annual_IDCW,Hybrid_Scheme_-_Conservative_Hybrid_Fund,3,3,52,3.0,43.0,,,5y+3y,0.0034139554544199147,0.011426318240838063,,118
INF846K01EA8,Axis_Conservative_Hybrid_Fund_-_Direct_Plan_-_Growth_Option,Hybrid_Scheme_-_Conservative_Hybrid_Fund,4,4,31,4.0,17.0,,,5y+3y,0.03832141162224034,0.040086014618557986,,118
INF760K01AQ5,CANARA_ROBECO_CONSERVATIVE_HYBRID_FUND_-_REGULAR_PLAN_-_QUARTERLY_IDCW_Payout_Reinvestment,Hybrid_Scheme_-_Conservative_Hybrid_Fund,2,2,95,2.0,91.0,,,5y+3y,-0.04060416330266092,-0.04293504228371681,,118
INF336L01EA8,HSBC_Conservative_Hybrid_Fund_-_Direct_Quarterly_IDCW,Hybrid_Scheme_-_Conservative_Hybrid_Fund,2,3,69,2.0,78.0,,,5y+3y,-0.02300857039635451,-0.03141795215972798,,119
INF903J01OU6,Sundaram_Conservative_Hybrid_Fund_Formerly_Known_as_Sundaram_Debt_Oriented_Hybrid_Fund_Direct_Plan_-,Hybrid_Scheme_-_Conservative_Hybrid_Fund,3,3,51,3.0,41.0,,,5y+3y,0.005490601448256305,0.015365780713631372,,116
INF903J01OP6,Sundaram_Conservative_Hybrid_Fund_Formerly_Known_as_Sundaram_Debt_Oriented_Hybrid_Fund_Direct_Plan_-,Hybrid_Scheme_-_Conservative_Hybrid_Fund,4,3,37,4.0,28.0,,,5y+3y,0.02911341950919133,0.033513091720383636,,119
INF903J01OT8,Sundaram_Conservative_Hybrid_Fund_Formerly_Known_as_Sundaram_Debt_Oriented_Hybrid_Fund_Direct_Plan_-,Hybrid_Scheme_-_Conservative_Hybrid_Fund,3,2,96,3.0,68.0,,,5y+3y,-0.04185857510094004,-0.02553256401956505,,102
INF903J01OV4,Sundaram_Conservative_Hybrid_Fund_Formerly_Known_as_Sundaram_Debt_Oriented_Hybrid_Fund_Direct_Plan_-,Hybrid_Scheme_-_Conservative_Hybrid_Fund,4,4,35,4.0,25.0,,,5y+3y,0.03175408597546037,0.03546600407607148,,104
INF760K01GD0,CANARA_ROBECO_CONSERVATIVE_HYBRID_FUND_-_DIRECT_PLAN_-_QUARTERLY_IDCW_Payout_Reinvestment,Hybrid_Scheme_-_Conservative_Hybrid_Fund,2,2,82,2.0,76.0,,,5y+3y,-0.030258607949852356,-0.030688353982308958,,119
INF767K01840,LIC_MF_Conservative_Hybrid_Fund-Regular_Plan-Quarterly_IDCW,Hybrid_Scheme_-_Conservative_Hybrid_Fund,3,3,49,3.0,48.0,,,5y+3y,0.018852262554052146,0.0025247607572269626,,117
INF251K01HT4,BARODA_BNP_PARIBAS_Conservative_Hybrid_Fund_-_Direct_Plan_-_Monthly_IDCW_Option,Hybrid_Scheme_-_Conservative_Hybrid_Fund,2,3,68,2.0,77.0,2.0,22.0,10y+5y+3y,-0.022260124589043917,-0.03107669311476713,-0.030789116055300658,120
INF204K01YV4,Nippon_India_Conservative_Hybrid_Fund_-_Direct_Plan_Growth_Plan_-_Growth_Option,Hybrid_Scheme_-_Conservative_Hybrid_Fund,4,4,15,4.0,16.0,3.0,17.0,10y+5y+3y,0.048490682374798366,0.04089802991745284,0.013323706902105492,120
INF740K01482,DSP_Regular_Savings_Fund_-_Regular_Plan_-_IDCW_-_Quarterly,Hybrid_Scheme_-_Conservative_Hybrid_Fund,2,2,83,2.0,87.0,,,5y+3y,-0.030334641294781806,-0.042192042748804504,,118
INF846K01EE0,Axis_Conservative_Hybrid_Fund_-_Direct_Plan_-_Quarterly,Hybrid_Scheme_-_Conservative_Hybrid_Fund,2,1,106,2.0,89.0,,,5y+3y,-0.054489441485687906,-0.042386960880937075,,115
INF194K01SA3,BANDHAN_Conservative_Hybrid_Fund_-_Regular_Plan_-_Quarterly_IDCW,Hybrid_Scheme_-_Conservative_Hybrid_Fund,2,3,72,2.0,84.0,,,5y+3y,-0.02464169474481981,-0.03855052812637583,,119
INF179K01XG1,HDFC_Hybrid_Debt_Fund_-_IDCW_Monthly_-_Direct_Plan,Hybrid_Scheme_-_Conservative_Hybrid_Fund,3,3,67,3.0,57.0,,,5y+3y,-0.020274550345316222,-0.014150398694346755,,118
INF789F01UL3,UTI_Conservative_Hybrid_Fund_-_Direct_Plan_-_Monthly_IDCW,Hybrid_Scheme_-_Conservative_Hybrid_Fund,3,3,54,3.0,49.0,,,5y+3y,-0.002953414372416696,0.00062900827799095,,117
INF090I01EC3,Franklin_India_Conservative_Hybrid_Fund_-_Plan_A_-_Monthly_-_IDCW,Hybrid_Scheme_-_Conservative_Hybrid_Fund,2,2,91,2.0,90.0,,,5y+3y,-0.03876516663383944,-0.04282580353227816,,118
INF767K01865,LIC_MF_Conservative_Hybrid_Fund-Regular_Plan-Yearly_IDCW,Hybrid_Scheme_-_Conservative_Hybrid_Fund,1,1,102,1.0,94.0,,,5y+3y,-0.04789346979697251,-0.04616916007452965,,117
INF109KA1301,ICICI_Prudential_Regular_Savings_Fund_-_Direct_Plan_-_Bonus,Hybrid_Scheme_-_Conservative_Hybrid_Fund,3,3,46,,,,,3y,0.01981576624578829,,,51
INF760K01GA6,CANARA_ROBECO_CONSERVATIVE_HYBRID_FUND_-_DIRECT_PLAN_-_MONTHLY_IDCW_Payout_Reinvestment,Hybrid_Scheme_-_Conservative_Hybrid_Fund,2,2,85,2.0,83.0,2.0,25.0,10y+5y+3y,-0.03378871792398752,-0.03816520296074277,-0.04083423575393863,120
INF789F01UM1,UTI_Conservative_Hybrid_Fund_-_Direct_Plan_-_Monthly_Payment_Option,Hybrid_Scheme_-_Conservative_Hybrid_Fund,4,4,12,4.0,12.0,4.0,8.0,10y+5y+3y,0.049437602891893695,0.04345699768190858,0.0358325270547879,120
INF789F01893,UTI_Conservative_Hybrid_Fund_-_Regular_Plan_-_Growth_Option,Hybrid_Scheme_-_Conservative_Hybrid_Fund,4,4,25,4.0,23.0,3.0,13.0,10y+5y+3y,0.043068111249975116,0.03723706164648943,0.029173625972936046,120
INF179K01XI7,HDFC_Hybrid_Debt_Fund_-_IDCW_Quarterly_-_Direct_Plan,Hybrid_Scheme_-_Conservative_Hybrid_Fund,2,3,64,3.0,58.0,2.0,23.0,10y+5y+3y,-0.01757741690851433,-0.017598563575600523,-0.037487641351798495,120
INF740K01441,DSP_Regular_Savings_Fund-_Regular_Plan_-_Growth,Hybrid_Scheme_-_Conservative_Hybrid_Fund,4,4,18,4.0,31.0,,,5y+3y,0.047987469843833175,0.030755761122496006,,119
INF209K01777,Aditya_Birla_Sun_Life_Regular_Savings_Fund_-_Growth___Payment_-_Regular_Plan,Hybrid_Scheme_-_Conservative_Hybrid_Fund,4,4,30,4.0,19.0,,,5y+3y,0.03858269797056302,0.039194462483876924,,119
INF879O01159,Parag_Parikh_Conservative_Hybrid_Fund_-_Direct_Plan_-_Monthly_IDCW,Hybrid_Scheme_-_Conservative_Hybrid_Fund,3,3,63,,,,,3y,-0.01616661377047257,,,54
INF251K01860,BARODA_BNP_PARIBAS_Conservative_hybrid_Fund-Regular_Plan-Monthly_IDCW_Option,Hybrid_Scheme_-_Conservative_Hybrid_Fund,2,2,93,2.0,88.0,,,5y+3y,-0.03897748420567859,-0.042327388016606626,,116
INF789F01UI9,UTI_Conservative_Hybrid_Fund_-_Direct_Plan_-_Flexi_IDCW,Hybrid_Scheme_-_Conservative_Hybrid_Fund,3,4,36,3.0,45.0,,,5y+3y,0.02964459472185399,0.007197684484541833,,119
INF194K016B7,BANDHAN_Conservative_Hybrid_Fund-Direct_Plan-IDCW,Hybrid_Scheme_-_Conservative_Hybrid_Fund,1,1,109,1.0,101.0,,,5y+3y,-0.09206688924406481,-0.0626466629866218,,113
INF194K01RW9,BANDHAN_Conservative_Hybrid_Fund_-_Regular_Plan_-_Growth,Hybrid_Scheme_-_Conservative_Hybrid_Fund,3,3,41,3.0,44.0,,,5y+3y,0.027186945242119398,0.008505539936835227,,119
INF846K01693,Axis_Conservative_Hybrid_Fund_-_Regular_Plan_-_Growth_Option,Hybrid_Scheme_-_Conservative_Hybrid_Fund,3,3,44,3.0,42.0,,,5y+3y,0.023705303677845402,0.015339553764366798,,119
INF200K01TW0,SBI_Conservative_Hybrid_Fund_-_Direct_Plan_-_Quarterly_Income_Distribution_cum_Capital_Withdrawal_Op,Hybrid_Scheme_-_Conservative_Hybrid_Fund,5,5,6,5.0,1.0,,,5y+3y,0.05392510572539955,0.0630029618161847,,115
INF109KA1319,ICICI_Prudential_Regular_Savings_Fund_-_Plan_-_Bonus,Hybrid_Scheme_-_Conservative_Hybrid_Fund,3,3,48,,,,,3y,0.01912353016094892,,,50
INF209K01DF0,Aditya_Birla_Sun_Life_Regular_Savings_Fund_-_REGULAR_-_MONTHLY_IDCW,Hybrid_Scheme_-_Conservative_Hybrid_Fund,3,3,74,3.0,52.0,,,5y+3y,-0.02582192209084133,-0.0067693807396675965,,116
INF740K01NR8,DSP_Regular_Savings_Fund_-_Direct_Plan_-_IDCW_-_Monthly,Hybrid_Scheme_-_Conservative_Hybrid_Fund,3,3,57,3.0,59.0,,,5y+3y,-0.012326151820924558,-0.0189621872416329,,117
INF760K01316,CANARA_ROBECO_CONSERVATIVE_HYBRID_FUND_-_REGULAR_PLAN_-_MONTHLY_IDCW_Payout_Reinvestment,Hybrid_Scheme_-_Conservative_Hybrid_Fund,1,1,108,1.0,103.0,,,5y+3y,-0.06049201367790491,-0.06340664750379044,,117
INF200K01891,SBI_Conservative_Hybrid_Fund_-_Regular_Plan_-_Quarterly_Income_Distribution_cum_Capital_Withdrawal_O,Hybrid_Scheme_-_Conservative_Hybrid_Fund,5,4,23,5.0,7.0,,,5y+3y,0.044661922313772084,0.04908406629774542,,116
INF204K01FD1,Nippon_India_Conservative_Hybrid_Fund-Growth_Plan,Hybrid_Scheme_-_Conservative_Hybrid_Fund,4,4,29,4.0,29.0,3.0,18.0,10y+5y+3y,0.04043172537732387,0.033418912522861666,0.00555930328003118,120
INF879O01183,Parag_Parikh_Conservative_Hybrid_Fund_-_Regular_Plan_-_Monthly_IDCW,Hybrid_Scheme_-_Conservative_Hybrid_Fund,2,2,75,,,,,3y,-0.027158626272938524,,,50
INF090I01GH7,Franklin_India_Conservative_Hybrid_Fund_-_Plan_A_-_Direct_-_Monthly_-_IDCW,Hybrid_Scheme_-_Conservative_Hybrid_Fund,2,2,87,2.0,75.0,,,5y+3y,-0.03384075812313292,-0.03046232377937297,,116
INF179K01XE6,HDFC_Hybrid_Debt_Fund_-_Growth_Option_-_Direct_Plan,Hybrid_Scheme_-_Conservative_Hybrid_Fund,4,5,8,5.0,6.0,4.0,4.0,10y+5y+3y,0.05120263469281916,0.04982583570829702,0.04059086290242053,120
INF251K01886,BARODA_BNP_PARIBAS_Conservative_Hybrid_Fund-Regular_Plan-Quarterly_IDCW_Option,Hybrid_Scheme_-_Conservative_Hybrid_Fund,2,2,97,2.0,92.0,,,5y+3y,-0.043070940662415014,-0.045482544985251616,,116
INF204K01FF6,NIPPON_INDIA_CONSERVATIVE_HYBRID_FUND_-_MONTHLY_IDCW_Option,Hybrid_Scheme_-_Conservative_Hybrid_Fund,3,2,84,3.0,62.0,,,5y+3y,-0.030547839375773433,-0.020842446331046482,,115
INF760K01GB4,CANARA_ROBECO_CONSERVATIVE_HYBRID_FUND_-_DIRECT_PLAN_-_GROWTH_OPTION,Hybrid_Scheme_-_Conservative_Hybrid_Fund,4,4,28,4.0,26.0,,,5y+3y,0.04060414607117724,0.034074310479231595,,119
INF336L01115,HSBC_Conservative_Hybrid_Fund_-_Regular_Monthly_IDCW,Hybrid_Scheme_-_Conservative_Hybrid_Fund,2,2,80,2.0,80.0,,,5y+3y,-0.02966474343848524,-0.033313814607349834,,116
INF209K01XJ0,Aditya_Birla_Sun_Life_Regular_Savings_Fund_-_Growth___Payment_-_Direct_Plan,Hybrid_Scheme_-_Conservative_Hybrid_Fund,5,4,16,5.0,8.0,5.0,2.0,10y+5y+3y,0.04816516762836742,0.048685693346635084,0.041448825351273255,120
INF200K01TS8,SBI_Conservative_Hybrid_Fund_-_Direct_Plan_-_Growth,Hybrid_Scheme_-_Conservative_Hybrid_Fund,5,5,9,5.0,3.0,,,5y+3y,0.050087122992265476,0.05463319964003088,,118
INF109K01S39,ICICI_Prudential_Regular_Savings_Fund_-_Direct_Plan_-_Growth,Hybrid_Scheme_-_Conservative_Hybrid_Fund,5,5,4,5.0,9.0,5.0,1.0,10y+5y+3y,0.05704601293787781,0.046979146308606445,0.049750062211979085,120
INF251K01845,BARODA_BNP_PARIBAS_Conservative_Hybrid_Fund-Regular_Plan-Growth_Option,Hybrid_Scheme_-_Conservative_Hybrid_Fund,3,4,34,3.0,35.0,,,5y+3y,0.03197184649111273,0.022592300476256266,,117
INF194K019B1,BANDHAN_Conservative_Hybrid_Fund-Direct_Plan-Quarterly_IDCW,Hybrid_Scheme_-_Conservative_Hybrid_Fund,2,3,62,2.0,74.0,2.0,21.0,10y+5y+3y,-0.01600906769503241,-0.02996855997080705,-0.02708712350725495,120
INF179K01AB0,HDFC_Hybrid_Debt_Fund_-_IDCW_Monthly,Hybrid_Scheme_-_Conservative_Hybrid_Fund,3,2,78,3.0,67.0,,,5y+3y,-0.028951395835825733,-0.025115095803605714,,119
INF760K01282,CANARA_ROBECO_CONSERVATIVE_HYBRID_FUND_-_REGULAR_PLAN_-_GROWTH_OPTION,Hybrid_Scheme_-_Conservative_Hybrid_Fund,3,3,38,3.0,37.0,3.0,14.0,10y+5y+3y,0.028550809782603714,0.021705370169847304,0.026251632273971204,120
INF204K01YZ5,NIPPON_INDIA_CONSERVATIVE_HYBRID_FUND_-_DIRECT_Plan_-_QUARTERLY_IDCW_Option,Hybrid_Scheme_-_Conservative_Hybrid_Fund,2,2,90,3.0,66.0,1.0,27.0,10y+5y+3y,-0.03856062700739005,-0.02462936510902347,-0.04977093595688287,120
INF903J01HB0,Sundaram_Conservative_Hybrid_Fund_Formerly_Known_as_Sundaram_Debt_Oriented_Hybrid_Fund_Regular_Plan_,Hybrid_Scheme_-_Conservative_Hybrid_Fund,4,3,47,4.0,33.0,,,5y+3y,0.019467803496562075,0.024086348311670003,,118
INF903J01HF1,Sundaram_Conservative_Hybrid_Fund_Formerly_Known_as_Sundaram_Debt_Oriented_Hybrid_Fund_Regular_Plan_,Hybrid_Scheme_-_Conservative_Hybrid_Fund,3,2,94,3.0,65.0,,,5y+3y,-0.0403667694418568,-0.02426715507807753,,112
INF903J01HG9,Sundaram_Conservative_Hybrid_Fund_Formerly_Known_as_Sundaram_Debt_Oriented_Hybrid_Fund_Regular_Plan_,Hybrid_Scheme_-_Conservative_Hybrid_Fund,3,3,53,3.0,47.0,,,5y+3y,-0.0020887245028143875,0.003930138431441188,,119
INF174K01393,Kotak_Debt_Hybrid_-_Growth,Hybrid_Scheme_-_Conservative_Hybrid_Fund,4,4,19,4.0,15.0,5.0,3.0,10y+5y+3y,0.046665321613580835,0.04168133065797641,0.040688895030986494,120
INF109K01WX5,ICICI_Prudential_Regular_Savings_Fund_-_Plan_-_Half_Yearly_IDCW,Hybrid_Scheme_-_Conservative_Hybrid_Fund,1,1,100,1.0,99.0,,,5y+3y,-0.047382317466440727,-0.05107928121816885,,116
INF174K01KB0,Kotak_Debt_Hybrid_-_Monthly_Payout_of_Income_Distribution_cum_capital_withdrawal_option_-_Direct,Hybrid_Scheme_-_Conservative_Hybrid_Fund,2,2,81,2.0,85.0,2.0,24.0,10y+5y+3y,-0.030232519608815234,-0.03944860640830161,-0.03767512579289056,120
INF879O01175,Parag_Parikh_Conservative_Hybrid_Fund_-_Direct_Plan_-_Growth,Hybrid_Scheme_-_Conservative_Hybrid_Fund,5,5,1,,,,,3y,0.06199177424874569,,,55
INF204K01YX0,NIPPON_INDIA_CONSERVATIVE_HYBRID_FUND_-_DIRECT_Plan_-_MONTHLY_IDCW_Option,Hybrid_Scheme_-_Conservative_Hybrid_Fund,2,2,99,2.0,73.0,,,5y+3y,-0.04497433459349931,-0.029694992089772776,,114
INF767K01EU4,LIC_MF_Conservative_Hybrid_Fund-Direct_Plan-Yearly_IDCW,Hybrid_Scheme_-_Conservative_Hybrid_Fund,3,3,56,3.0,61.0,,,5y+3y,-0.009579775369287336,-0.020370449757324716,,114
INF179K01AE4,HDFC_Hybrid_Debt_Fund_-_Growth_Plan,Hybrid_Scheme_-_Conservative_Hybrid_Fund,4,4,22,5.0,10.0,4.0,9.0,10y+5y+3y,0.045553060491642094,0.04457448985336687,0.035277211625371896,120
INF200K01TU4,SBI_Conservative_Hybrid_Fund_-_Direct_Plan_-_Monthly_Income_Distribution_cum_Capital_Withdrawal_Opti,Hybrid_Scheme_-_Conservative_Hybrid_Fund,5,4,32,5.0,5.0,,,5y+3y,0.037629822263731905,0.053174655305182394,,116
INF336L01DY0,HSBC_Conservative_Hybrid_Fund_-_Direct_Monthly_IDCW,Hybrid_Scheme_-_Conservative_Hybrid_Fund,2,3,71,2.0,79.0,,,5y+3y,-0.02401358965868916,-0.03165927959556769,,117
INF846K01735,Axis_Conservative_Hybrid_Fund_-_Regular_Plan_-_Half_Yearly_IDCW,Hybrid_Scheme_-_Conservative_Hybrid_Fund,3,3,70,3.0,63.0,,,5y+3y,-0.023884727083547275,-0.02093518025647456,,118
INF767K01EO7,LIC_MF_Conservative_Hybrid_Fund-Direct_Plan-Growth,Hybrid_Scheme_-_Conservative_Hybrid_Fund,3,3,40,3.0,40.0,,,5y+3y,0.02753718868193622,0.016268923588323103,,119
INF200K01TR0,SBI_Conservative_Hybrid_Fund_-_Direct_Plan_-_Annual_Income_Distribution_cum_Capital_Withdrawal_Optio,Hybrid_Scheme_-_Conservative_Hybrid_Fund,5,5,11,5.0,4.0,,,5y+3y,0.05002667872088429,0.054560124252031494,,116
INF789F01919,UTI_Conservative_Hybrid_Fund_-_Regular_Plan_-_Monthly_IDCW,Hybrid_Scheme_-_Conservative_Hybrid_Fund,3,3,60,3.0,55.0,,,5y+3y,-0.015004042088942682,-0.010797066283114831,,115
INF090I01EA7,Franklin_India_Conservative_Hybrid_Fund_-_Growth,Hybrid_Scheme_-_Conservative_Hybrid_Fund,4,4,27,4.0,32.0,3.0,15.0,10y+5y+3y,0.04067122864110373,0.027926183539741523,0.023392553821819373,120
INF789F01UJ7,UTI_Conservative_Hybrid_Fund_-_Direct_Plan_-_Growth_Option,Hybrid_Scheme_-_Conservative_Hybrid_Fund,4,4,13,5.0,11.0,4.0,7.0,10y+5y+3y,0.04940842912373333,0.04346488539950277,0.03585852069603335,120
INF109K01S70,ICICI_Prudential_Regular_Savings_Fund_-_Direct_Plan_-_Monthly_IDCW,Hybrid_Scheme_-_Conservative_Hybrid_Fund,1,1,103,1.0,95.0,,,5y+3y,-0.04902808729019403,-0.04661074498193918,,119
INF109K01S96,ICICI_Prudential_Regular_Savings_Fund_-_Direct_Plan_-_Quarterly_IDCW,Hybrid_Scheme_-_Conservative_Hybrid_Fund,2,2,86,2.0,86.0,,,5y+3y,-0.0338209480079078,-0.040228119990392996,,116
INF336L01099,HSBC_Conservative_Hybrid_Fund_-_Regular_Growth,Hybrid_Scheme_-_Conservative_Hybrid_Fund,3,4,26,3.0,36.0,3.0,16.0,10y+5y+3y,0.04258542603255622,0.022295010637703783,0.022234815695014287,120
INF740K01NS6,DSP_Regular_Savings_Fund_-_Direct_Plan_-_IDCW_-_Quarterly,Hybrid_Scheme_-_Conservative_Hybrid_Fund,2,3,61,2.0,71.0,,,5y+3y,-0.01567571680051949,-0.028708209325287837,,118
INF336L01DW4,HSBC_Conservative_Hybrid_Fund_-_Direct_Growth,Hybrid_Scheme_-_Conservative_Hybrid_Fund,4,5,7,4.0,30.0,,,5y+3y,0.05141395871505461,0.033416723364902756,,119
INF194K01RX7,BANDHAN_Conservative_Hybrid_Fund_-_Regular_Plan_-_IDCW,Hybrid_Scheme_-_Conservative_Hybrid_Fund,1,1,110,1.0,104.0,1.0,29.0,10y+5y+3y,-0.11118977513851369,-0.08808985049593587,-0.06312293243926614,120
INF109K01894,ICICI_Prudential_Regular_Savings_Fund_-_Plan_-_Monthly_IDCW,Hybrid_Scheme_-_Conservative_Hybrid_Fund,1,1,104,1.0,100.0,,,5y+3y,-0.05159252029772232,-0.052456649867324345,,116
INF200K01917,SBI_Conservative_Hybrid_Fund_-_Regular_Plan_-_Annual_Income_Distribution_cum_Capital_Withdrawal_Opti,Hybrid_Scheme_-_Conservative_Hybrid_Fund,4,4,20,4.0,14.0,,,5y+3y,0.045766503381102774,0.043349917871373655,,118
INF090I01EE9,Franklin_India_Conservative_Hybrid_Fund_-_Plan_A_-_Quarterly_-_IDCW,Hybrid_Scheme_-_Conservative_Hybrid_Fund,1,1,105,1.0,98.0,,,5y+3y,-0.05180492835886619,-0.050553048975220616,,117
INF740K01NO5,DSP_Regular_Savings_Fund_-_Direct_Plan_-_Growth,Hybrid_Scheme_-_Conservative_Hybrid_Fund,4,5,5,4.0,18.0,3.0,11.0,10y+5y+3y,0.05475974768217173,0.039453017309554195,0.030235395844254054,120
INF740K01466,DSP_Regular_Savings_Fund_-_Regular_Plan_-_IDCW_-_Monthly,Hybrid_Scheme_-_Conservative_Hybrid_Fund,2,2,77,2.0,82.0,,,5y+3y,-0.02889879135102813,-0.03806155825845481,,114
INF174K01JZ1,Kotak_Debt_Hybrid_-_Growth_-_Direct,Hybrid_Scheme_-_Conservative_Hybrid_Fund,5,5,2,5.0,2.0,,,5y+3y,0.05976806883821917,0.0551376760495903,,119
INF789F01885,UTI_Conservative_Hybrid_Fund_-_Regular_Plan_-_Flexi_IDCW,Hybrid_Scheme_-_Conservative_Hybrid_Fund,3,3,45,3.0,50.0,3.0,19.0,10y+5y+3y,0.021518602922911523,-0.001785813213712295,-0.010941351923100973,120
INF767K01ET6,LIC_MF_Conservative_Hybrid_Fund-Direct_Plan-Quarterly_IDCW,Hybrid_Scheme_-_Conservative_Hybrid_Fund,3,3,42,3.0,39.0,,,5y+3y,0.024247850549865113,0.017983802553164896,,117
INF846K01750,Axis_Conservative_Hybrid_Fund_-_Regular_Plan_-_Annual_IDCW,Hybrid_Scheme_-_Conservative_Hybrid_Fund,3,3,59,3.0,51.0,,,5y+3y,-0.014695935329573695,-0.005216166987846327,,118
INF879O01209,Parag_Parikh_Conservative_Hybrid_Fund_-_Regular_Plan_-_Growth,Hybrid_Scheme_-_Conservative_Hybrid_Fund,5,5,3,,,,,3y,0.05910476839462864,,,53
